TeacherID,CourseID,Enrollments,TeacherName,Age,Gender,Expertise,YearsOfExperience,TeacherRating,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,InExpertise
TC00015,CR00023,8,John Armstrong,43,Male,Data Science,7,3.07,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,True
TC00015,CR00024,5,John Armstrong,43,Male,Data Science,7,3.07,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,True
TC00015,CR00025,11,John Armstrong,43,Male,Data Science,7,3.07,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,True
TC00015,CR00051,1,John Armstrong,43,Male,Data Science,7,3.07,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,False
TC00015,CR00052,1,John Armstrong,43,Male,Data Science,7,3.07,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,False
TC00015,CR00054,2,John Armstrong,43,Male,Data Science,7,3.07,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,False
TC00015,CR00055,1,John Armstrong,43,Male,Data Science,7,3.07,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,False
TC00016,CR00001,2,David Carlson,33,Male,Data Science,1,2.92,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,False
TC00016,CR00002,1,David Carlson,33,Male,Data Science,1,2.92,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,False
TC00016,CR00003,1,David Carlson,33,Male,Data Science,1,2.92,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,False
TC00016,CR00004,1,David Carlson,33,Male,Data Science,1,2.92,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,False
TC00016,CR00005,3,David Carlson,33,Male,Data Science,1,2.92,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,False
TC00016,CR00017,2,David Carlson,33,Male,Data Science,1,2.92,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,False
TC00016,CR00018,1,David Carlson,33,Male,Data Science,1,2.92,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,False
TC00016,CR00019,2,David Carlson,33,Male,Data Science,1,2.92,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,False
TC00016,CR00021,22,David Carlson,33,Male,Data Science,1,2.92,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,True
TC00016,CR00022,16,David Carlson,33,Male,Data Science,1,2.92,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,True
TC00016,CR00023,15,David Carlson,33,Male,Data Science,1,2.92,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,True
TC00016,CR00024,21,David Carlson,33,Male,Data Science,1,2.92,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,True
TC00016,CR00025,14,David Carlson,33,Male,Data Science,1,2.92,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,True
TC00016,CR00026,4,David Carlson,33,Male,Data Science,1,2.92,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,False
TC00016,CR00028,1,David Carlson,33,Male,Data Science,1,2.92,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,False
TC00016,CR00029,1,David Carlson,33,Male,Data Science,1,2.92,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,False
TC00016,CR00030,1,David Carlson,33,Male,Data Science,1,2.92,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,False
TC00017,CR00001,3,Brian Perez,36,Male,Digital Marketing,4,2.33,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,False
TC00017,CR00002,1,Brian Perez,36,Male,Digital Marketing,4,2.33,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,False
TC00017,CR00003,2,Brian Perez,36,Male,Digital Marketing,4,2.33,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,False
TC00017,CR00004,4,Brian Perez,36,Male,Digital Marketing,4,2.33,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,False
TC00017,CR00016,2,Brian Perez,36,Male,Digital Marketing,4,2.33,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,False
TC00017,CR00017,1,Brian Perez,36,Male,Digital Marketing,4,2.33,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,False
TC00017,CR00019,1,Brian Perez,36,Male,Digital Marketing,4,2.33,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,False
TC00017,CR00020,2,Brian Perez,36,Male,Digital Marketing,4,2.33,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,False
TC00017,CR00027,1,Brian Perez,36,Male,Digital Marketing,4,2.33,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,False
TC00017,CR00028,1,Brian Perez,36,Male,Digital Marketing,4,2.33,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,False
TC00017,CR00029,2,Brian Perez,36,Male,Digital Marketing,4,2.33,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,False
TC00017,CR00030,2,Brian Perez,36,Male,Digital Marketing,4,2.33,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,False
TC00017,CR00056,4,Brian Perez,36,Male,Digital Marketing,4,2.33,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,True
TC00017,CR00057,2,Brian Perez,36,Male,Digital Marketing,4,2.33,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,True
TC00017,CR00058,11,Brian Perez,36,Male,Digital Marketing,4,2.33,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,True
TC00017,CR00059,5,Brian Perez,36,Male,Digital Marketing,4,2.33,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,True
TC00017,CR00060,7,Brian Perez,36,Male,Digital Marketing,4,2.33,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,True
TC00018,CR00012,2,Kari Pierce,47,Female,Project Management,11,4.28,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,False
TC00018,CR00013,1,Kari Pierce,47,Female,Project Management,11,4.28,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,False
TC00018,CR00015,1,Kari Pierce,47,Female,Project Management,11,4.28,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,False
TC00018,CR00036,20,Kari Pierce,47,Female,Project Management,11,4.28,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,True
TC00018,CR00037,18,Kari Pierce,47,Female,Project Management,11,4.28,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,True
TC00018,CR00038,19,Kari Pierce,47,Female,Project Management,11,4.28,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,True
TC00018,CR00039,19,Kari Pierce,47,Female,Project Management,11,4.28,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,True
TC00018,CR00040,13,Kari Pierce,47,Female,Project Management,11,4.28,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,True
TC00019,CR00001,1,Tommy Haynes,35,Male,Digital Marketing,8,3.4,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,False
TC00019,CR00002,1,Tommy Haynes,35,Male,Digital Marketing,8,3.4,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,False
TC00019,CR00003,1,Tommy Haynes,35,Male,Digital Marketing,8,3.4,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,False
TC00019,CR00004,2,Tommy Haynes,35,Male,Digital Marketing,8,3.4,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,False
TC00019,CR00006,2,Tommy Haynes,35,Male,Digital Marketing,8,3.4,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,False
TC00019,CR00007,1,Tommy Haynes,35,Male,Digital Marketing,8,3.4,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,False
TC00019,CR00009,1,Tommy Haynes,35,Male,Digital Marketing,8,3.4,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,False
TC00019,CR00017,1,Tommy Haynes,35,Male,Digital Marketing,8,3.4,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,False
TC00019,CR00020,1,Tommy Haynes,35,Male,Digital Marketing,8,3.4,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,False
TC00019,CR00052,2,Tommy Haynes,35,Male,Digital Marketing,8,3.4,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,False
TC00019,CR00053,1,Tommy Haynes,35,Male,Digital Marketing,8,3.4,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,False
TC00019,CR00054,2,Tommy Haynes,35,Male,Digital Marketing,8,3.4,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,False
TC00019,CR00056,3,Tommy Haynes,35,Male,Digital Marketing,8,3.4,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,True
TC00019,CR00057,1,Tommy Haynes,35,Male,Digital Marketing,8,3.4,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,True
TC00019,CR00058,5,Tommy Haynes,35,Male,Digital Marketing,8,3.4,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,True
TC00019,CR00059,3,Tommy Haynes,35,Male,Digital Marketing,8,3.4,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,True
TC00019,CR00060,7,Tommy Haynes,35,Male,Digital Marketing,8,3.4,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,True
TC00020,CR00008,1,Tara Reynolds,44,Female,Digital Marketing,10,3.23,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,False
TC00020,CR00009,2,Tara Reynolds,44,Female,Digital Marketing,10,3.23,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,False
TC00020,CR00016,1,Tara Reynolds,44,Female,Digital Marketing,10,3.23,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,False
TC00020,CR00017,1,Tara Reynolds,44,Female,Digital Marketing,10,3.23,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,False
TC00020,CR00018,1,Tara Reynolds,44,Female,Digital Marketing,10,3.23,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,False
TC00020,CR00020,2,Tara Reynolds,44,Female,Digital Marketing,10,3.23,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,False
TC00020,CR00053,1,Tara Reynolds,44,Female,Digital Marketing,10,3.23,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,False
TC00020,CR00054,1,Tara Reynolds,44,Female,Digital Marketing,10,3.23,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,False
TC00020,CR00055,3,Tara Reynolds,44,Female,Digital Marketing,10,3.23,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,False
TC00020,CR00056,2,Tara Reynolds,44,Female,Digital Marketing,10,3.23,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,True
TC00020,CR00057,1,Tara Reynolds,44,Female,Digital Marketing,10,3.23,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,True
TC00020,CR00058,4,Tara Reynolds,44,Female,Digital Marketing,10,3.23,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,True
TC00020,CR00059,3,Tara Reynolds,44,Female,Digital Marketing,10,3.23,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,True
TC00020,CR00060,2,Tara Reynolds,44,Female,Digital Marketing,10,3.23,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,True
TC00021,CR00011,1,Adam Holmes,34,Female,Machine Learning,2,3.99,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,False
TC00021,CR00012,1,Adam Holmes,34,Female,Machine Learning,2,3.99,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,False
TC00021,CR00013,1,Adam Holmes,34,Female,Machine Learning,2,3.99,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,False
TC00021,CR00014,1,Adam Holmes,34,Female,Machine Learning,2,3.99,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,False
TC00021,CR00026,10,Adam Holmes,34,Female,Machine Learning,2,3.99,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,True
TC00021,CR00027,5,Adam Holmes,34,Female,Machine Learning,2,3.99,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,True
TC00021,CR00028,13,Adam Holmes,34,Female,Machine Learning,2,3.99,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,True
TC00021,CR00029,12,Adam Holmes,34,Female,Machine Learning,2,3.99,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,True
TC00021,CR00030,7,Adam Holmes,34,Female,Machine Learning,2,3.99,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,True
TC00022,CR00001,2,John Holmes,33,Male,Digital Marketing,3,2.5,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,False
TC00022,CR00002,1,John Holmes,33,Male,Digital Marketing,3,2.5,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,False
TC00022,CR00003,2,John Holmes,33,Male,Digital Marketing,3,2.5,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,False
TC00022,CR00004,1,John Holmes,33,Male,Digital Marketing,3,2.5,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,False
TC00022,CR00005,1,John Holmes,33,Male,Digital Marketing,3,2.5,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,False
TC00022,CR00018,1,John Holmes,33,Male,Digital Marketing,3,2.5,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,False
TC00022,CR00026,1,John Holmes,33,Male,Digital Marketing,3,2.5,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,False
TC00022,CR00027,1,John Holmes,33,Male,Digital Marketing,3,2.5,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,False
TC00022,CR00028,2,John Holmes,33,Male,Digital Marketing,3,2.5,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,False
TC00022,CR00029,1,John Holmes,33,Male,Digital Marketing,3,2.5,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,False
TC00022,CR00030,1,John Holmes,33,Male,Digital Marketing,3,2.5,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,False
TC00022,CR00056,2,John Holmes,33,Male,Digital Marketing,3,2.5,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,True
TC00022,CR00057,6,John Holmes,33,Male,Digital Marketing,3,2.5,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,True
TC00022,CR00058,6,John Holmes,33,Male,Digital Marketing,3,2.5,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,True
TC00022,CR00059,9,John Holmes,33,Male,Digital Marketing,3,2.5,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,True
TC00022,CR00060,5,John Holmes,33,Male,Digital Marketing,3,2.5,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,True
TC00023,CR00001,2,Robert Mack,32,Male,Finance,4,2.99,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,False
TC00023,CR00002,3,Robert Mack,32,Male,Finance,4,2.99,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,False
TC00023,CR00003,2,Robert Mack,32,Male,Finance,4,2.99,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,False
TC00023,CR00004,1,Robert Mack,32,Male,Finance,4,2.99,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,False
TC00023,CR00005,1,Robert Mack,32,Male,Finance,4,2.99,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,False
TC00023,CR00016,2,Robert Mack,32,Male,Finance,4,2.99,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,False
TC00023,CR00017,1,Robert Mack,32,Male,Finance,4,2.99,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,False
TC00023,CR00018,1,Robert Mack,32,Male,Finance,4,2.99,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,False
TC00023,CR00019,3,Robert Mack,32,Male,Finance,4,2.99,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,False
TC00023,CR00026,2,Robert Mack,32,Male,Finance,4,2.99,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,False
TC00023,CR00027,1,Robert Mack,32,Male,Finance,4,2.99,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,False
TC00023,CR00029,1,Robert Mack,32,Male,Finance,4,2.99,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,False
TC00023,CR00030,1,Robert Mack,32,Male,Finance,4,2.99,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,False
TC00023,CR00041,15,Robert Mack,32,Male,Finance,4,2.99,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,True
TC00023,CR00042,19,Robert Mack,32,Male,Finance,4,2.99,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,True
TC00023,CR00043,18,Robert Mack,32,Male,Finance,4,2.99,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,True
TC00023,CR00044,13,Robert Mack,32,Male,Finance,4,2.99,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,True
TC00023,CR00045,9,Robert Mack,32,Male,Finance,4,2.99,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,True
TC00024,CR00011,1,Michael Kim,40,Male,Digital Marketing,6,4.22,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,False
TC00024,CR00013,1,Michael Kim,40,Male,Digital Marketing,6,4.22,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,False
TC00024,CR00014,2,Michael Kim,40,Male,Digital Marketing,6,4.22,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,False
TC00024,CR00056,13,Michael Kim,40,Male,Digital Marketing,6,4.22,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,True
TC00024,CR00057,12,Michael Kim,40,Male,Digital Marketing,6,4.22,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,True
TC00024,CR00058,10,Michael Kim,40,Male,Digital Marketing,6,4.22,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,True
TC00024,CR00059,9,Michael Kim,40,Male,Digital Marketing,6,4.22,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,True
TC00024,CR00060,9,Michael Kim,40,Male,Digital Marketing,6,4.22,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,True
TC00025,CR00002,1,Justin Pham,29,Male,Web Development,4,2.17,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,False
TC00025,CR00003,1,Justin Pham,29,Male,Web Development,4,2.17,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,False
TC00025,CR00005,2,Justin Pham,29,Male,Web Development,4,2.17,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,False
TC00025,CR00016,2,Justin Pham,29,Male,Web Development,4,2.17,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,False
TC00025,CR00018,3,Justin Pham,29,Male,Web Development,4,2.17,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,False
TC00025,CR00019,1,Justin Pham,29,Male,Web Development,4,2.17,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,False
TC00025,CR00026,3,Justin Pham,29,Male,Web Development,4,2.17,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,False
TC00025,CR00027,3,Justin Pham,29,Male,Web Development,4,2.17,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,False
TC00025,CR00028,2,Justin Pham,29,Male,Web Development,4,2.17,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,False
TC00025,CR00030,3,Justin Pham,29,Male,Web Development,4,2.17,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,False
TC00025,CR00051,2,Justin Pham,29,Male,Web Development,4,2.17,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,True
TC00025,CR00052,11,Justin Pham,29,Male,Web Development,4,2.17,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,True
TC00025,CR00053,3,Justin Pham,29,Male,Web Development,4,2.17,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,True
TC00025,CR00054,6,Justin Pham,29,Male,Web Development,4,2.17,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,True
TC00025,CR00055,5,Justin Pham,29,Male,Web Development,4,2.17,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,True
TC00026,CR00001,2,Patrick Wilson,29,Male,Web Development,1,2.83,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,False
TC00026,CR00002,2,Patrick Wilson,29,Male,Web Development,1,2.83,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,False
TC00026,CR00004,1,Patrick Wilson,29,Male,Web Development,1,2.83,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,False
TC00026,CR00016,1,Patrick Wilson,29,Male,Web Development,1,2.83,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,False
TC00026,CR00019,2,Patrick Wilson,29,Male,Web Development,1,2.83,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,False
TC00026,CR00020,2,Patrick Wilson,29,Male,Web Development,1,2.83,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,False
TC00026,CR00026,2,Patrick Wilson,29,Male,Web Development,1,2.83,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,False
TC00026,CR00028,2,Patrick Wilson,29,Male,Web Development,1,2.83,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,False
TC00026,CR00029,1,Patrick Wilson,29,Male,Web Development,1,2.83,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,False
TC00026,CR00030,1,Patrick Wilson,29,Male,Web Development,1,2.83,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,False
TC00026,CR00051,3,Patrick Wilson,29,Male,Web Development,1,2.83,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,True
TC00026,CR00052,6,Patrick Wilson,29,Male,Web Development,1,2.83,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,True
TC00026,CR00053,10,Patrick Wilson,29,Male,Web Development,1,2.83,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,True
TC00026,CR00054,8,Patrick Wilson,29,Male,Web Development,1,2.83,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,True
TC00026,CR00055,8,Patrick Wilson,29,Male,Web Development,1,2.83,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,True
TC00027,CR00001,1,Laurie Michael,44,Female,Artificial Intelligence,3,1.55,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,False
TC00027,CR00016,1,Laurie Michael,44,Female,Artificial Intelligence,3,1.55,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,False
TC00027,CR00017,2,Laurie Michael,44,Female,Artificial Intelligence,3,1.55,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,False
TC00027,CR00018,1,Laurie Michael,44,Female,Artificial Intelligence,3,1.55,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,False
TC00027,CR00020,3,Laurie Michael,44,Female,Artificial Intelligence,3,1.55,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,False
TC00027,CR00027,4,Laurie Michael,44,Female,Artificial Intelligence,3,1.55,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,False
TC00027,CR00028,1,Laurie Michael,44,Female,Artificial Intelligence,3,1.55,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,False
TC00027,CR00029,1,Laurie Michael,44,Female,Artificial Intelligence,3,1.55,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,False
TC00027,CR00046,21,Laurie Michael,44,Female,Artificial Intelligence,3,1.55,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,True
TC00027,CR00047,23,Laurie Michael,44,Female,Artificial Intelligence,3,1.55,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,True
TC00027,CR00048,27,Laurie Michael,44,Female,Artificial Intelligence,3,1.55,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,True
TC00027,CR00049,21,Laurie Michael,44,Female,Artificial Intelligence,3,1.55,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,True
TC00027,CR00050,27,Laurie Michael,44,Female,Artificial Intelligence,3,1.55,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,True
TC00028,CR00001,2,Timothy Bailey,27,Female,Business,3,1.06,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,False
TC00028,CR00002,3,Timothy Bailey,27,Female,Business,3,1.06,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,False
TC00028,CR00003,1,Timothy Bailey,27,Female,Business,3,1.06,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,False
TC00028,CR00004,1,Timothy Bailey,27,Female,Business,3,1.06,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,False
TC00028,CR00005,1,Timothy Bailey,27,Female,Business,3,1.06,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,False
TC00028,CR00011,24,Timothy Bailey,27,Female,Business,3,1.06,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,True
TC00028,CR00012,30,Timothy Bailey,27,Female,Business,3,1.06,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,True
TC00028,CR00013,30,Timothy Bailey,27,Female,Business,3,1.06,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,True
TC00028,CR00014,34,Timothy Bailey,27,Female,Business,3,1.06,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,True
TC00028,CR00015,27,Timothy Bailey,27,Female,Business,3,1.06,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,True
TC00028,CR00016,1,Timothy Bailey,27,Female,Business,3,1.06,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,False
TC00028,CR00017,1,Timothy Bailey,27,Female,Business,3,1.06,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,False
TC00028,CR00019,2,Timothy Bailey,27,Female,Business,3,1.06,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,False
TC00028,CR00020,2,Timothy Bailey,27,Female,Business,3,1.06,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,False
TC00028,CR00027,1,Timothy Bailey,27,Female,Business,3,1.06,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,False
